;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,SSSVENT\SSSVE3UNCMNDTRIP,UNCOMMANDED COS-- SSSA03 TRIPPED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:117/02,A,,,,,,
D,SSSVENT\SSSVE4_CLOSE,SSS 4.16KV  BRKR A04 CLOSE BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/06,A,,,,,,
D,SSSVENT\SSSVE4_TRIP,SSS 4.16KV  BRKR A04 TRIP BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/07,A,,,,,,
D,SSSVENT\SSSVE4A,BREAKER SSS A04 CHANGED TO CLOSED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:30/06,A,,,,,,
D,SSSVENT\SSSVE4ABNORMAL,BREAKER SSSA04 CHANGED TO ABNORMAL,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/09,A,,,,,,
D,SSSVENT\SSSVE4B,BREAKER SSS A04 CHANGED TO TRIPPED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:30/07,A,,,,,,
D,SSSVENT\SSSVE4CLOSEFAULT,BREAKER SSSA04 CLOSE FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/08,A,,,,,,
D,SSSVENT\SSSVE4EBPCLOSE,BREAKER SSSA04 CLOSED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/06,A,,,,,,
D,SSSVENT\SSSVE4EBPTRIP,BREAKER SSSA04 TRIPPED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/01,A,,,,,,
D,SSSVENT\SSSVE4NONINDIC,BREAKER SSSA04 CHANGED TO NON-INDICATING,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/04,A,,,,,,
D,SSSVENT\SSSVE4TRIPFAULT,BREAKER SSSA04 TRIP FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/03,A,,,,,,
D,SSSVENT\SSSVE4UNCMNDCLOSE,UNCOMMANDED COS-- SSSA04 CLOSED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/07,A,,,,,,
D,SSSVENT\SSSVE4UNCMNDTRIP,UNCOMMANDED COS-- SSSA04 TRIPPED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:118/02,A,,,,,,
D,SSSVENT\SSSVE5_CLOSE,SSS 4.16KV  BRKR A05 CLOSE BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/08,A,,,,,,
D,SSSVENT\SSSVE5_TRIP,SSS 4.16KV  BRKR A05 TRIP BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/09,A,,,,,,
D,SSSVENT\SSSVE5A,BREAKER SSS A05 CHANGED TO CLOSED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/0,A,,,,,,
D,SSSVENT\SSSVE5ABNORMAL,BREAKER SSSA05 CHANGED TO ABNORMAL,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/09,A,,,,,,
D,SSSVENT\SSSVE5B,BREAKER SSS A05 CHANGED TO TRIPPED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/01,A,,,,,,
D,SSSVENT\SSSVE5CLOSEFAULT,BREAKER SSSA05 CLOSE FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/08,A,,,,,,
D,SSSVENT\SSSVE5EBPCLOSE,BREAKER SSSA05 CLOSED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/06,A,,,,,,
D,SSSVENT\SSSVE5EBPTRIP,BREAKER SSSA05 TRIPPED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/01,A,,,,,,
D,SSSVENT\SSSVE5NONINDIC,BREAKER SSSA05 CHANGED TO NON-INDICATING,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/04,A,,,,,,
D,SSSVENT\SSSVE5TRIPFAULT,BREAKER SSSA05 TRIP FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/03,A,,,,,,
D,SSSVENT\SSSVE5UNCMNDCLOSE,UNCOMMANDED COS-- SSSA05 CLOSED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/07,A,,,,,,
D,SSSVENT\SSSVE5UNCMNDTRIP,UNCOMMANDED COS-- SSSA05 TRIPPED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:119/02,A,,,,,,
D,SSSVENT\SSSVE6_CLOSE,SSS 4.16KV  BRKR A06 CLOSE BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/10,A,,,,,,
D,SSSVENT\SSSVE6_TRIP,SSS 4.16KV  BRKR A06 TRIP BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/11,A,,,,,,
D,SSSVENT\SSSVE6A,BREAKER SSS A06 CHANGED TO CLOSED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/02,A,,,,,,
D,SSSVENT\SSSVE6ABNORMAL,BREAKER SSSA06 CHANGED TO ABNORMAL,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/09,A,,,,,,
D,SSSVENT\SSSVE6B,BREAKER SSS A06 CHANGED TO TRIPPED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/03,A,,,,,,
D,SSSVENT\SSSVE6CLOSEFAULT,BREAKER SSSA06 CLOSE FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/08,A,,,,,,
D,SSSVENT\SSSVE6EBPCLOSE,BREAKER SSSA06 CLOSED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/06,A,,,,,,
D,SSSVENT\SSSVE6EBPTRIP,BREAKER SSSA06 TRIPPED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/01,A,,,,,,
D,SSSVENT\SSSVE6NONINDIC,BREAKER SSSA06 CHANGED TO NON-INDICATING,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/04,A,,,,,,
D,SSSVENT\SSSVE6TRIPFAULT,BREAKER SSSA06 TRIP FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/03,A,,,,,,
D,SSSVENT\SSSVE6UNCMNDCLOSE,UNCOMMANDED COS-- SSSA06 CLOSED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/07,A,,,,,,
D,SSSVENT\SSSVE6UNCMNDTRIP,UNCOMMANDED COS-- SSSA06 TRIPPED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:120/02,A,,,,,,
D,SSSVENT\SSSVE7_CLOSE,SSS 4.16KV  BRKR A07 CLOSE BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/12,A,,,,,,
D,SSSVENT\SSSVE7_TRIP,SSS 4.16KV  BRKR A07 TRIP BY EBP,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,W20HPC,N46:5/13,A,,,,,,
D,SSSVENT\SSSVE7A,BREAKER SSS A07 CHANGED TO CLOSED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/04,A,,,,,,
D,SSSVENT\SSSVE7ABNORMAL,BREAKER SSSA07 CHANGED TO ABNORMAL,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/09,A,,,,,,
D,SSSVENT\SSSVE7B,BREAKER SSS A07 CHANGED TO TRIPPED,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/05,A,,,,,,
D,SSSVENT\SSSVE7CLOSEFAULT,BREAKER SSSA07 CLOSE FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/08,A,,,,,,
D,SSSVENT\SSSVE7EBPCLOSE,BREAKER SSSA07 CLOSED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/06,A,,,,,,
D,SSSVENT\SSSVE7EBPTRIP,BREAKER SSSA07 TRIPPED BY EBP,F,D,*,F,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/01,A,,,,,,
D,SSSVENT\SSSVE7NONINDIC,BREAKER SSSA07 CHANGED TO NON-INDICATING,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/04,A,,,,,,
D,SSSVENT\SSSVE7TRIPFAULT,BREAKER SSSA07 TRIP FAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/03,A,,,,,,
D,SSSVENT\SSSVE7UNCMNDCLOSE,UNCOMMANDED COS-- SSSA07 CLOSED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/07,A,,,,,,
D,SSSVENT\SSSVE7UNCMNDTRIP,UNCOMMANDED COS-- SSSA07 TRIPPED,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:121/02,A,,,,,,
D,SSSVENT\SSSVS10,SSS VENT N CIRCUIT NO 1 SUBW LIGHT POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/03,A,,,,,,
D,SSSVENT\SSSVS11,SSS VENT N CIRCUIT NO 1 EMERG TRIP POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/04,A,,,,,,
D,SSSVENT\SSSVS12,SSS VENT N CIRCUIT NO 2 SUBW LIGHT POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/05,A,,,,,,
D,SSSVENT\SSSVS13,SSS VENT N CIRCUIT NO 2 EMERG TRIP POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/06,A,,,,,,
D,SSSVENT\SSSVS14,SSS VENT S CIRCUIT NO 1 SUBW LIGHT POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/07,A,,,,,,
D,SSSVENT\SSSVS15,SSS VENT S CIRCUIT NO 1 EMERG TRIP POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/08,A,,,,,,
D,SSSVENT\SSSVS16,SSS VENT S CIRCUIT NO 2 SUBW LIGHT POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/09,A,,,,,,
D,SSSVENT\SSSVS17,SSS VENT S CIRCUIT NO 2 EMERG TRIP POWER LOSS,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/10,A,,,,,,
D,SSSVENT\SSSVS18,SSS VENT 4160V SWITCH S1 FUSE BLOWN,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/07,A,,,,,,
D,SSSVENT\SSSVS19,W20 N MAIN PLATFORM  FIV W1 TRACK,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/11,A,,,,,,
D,SSSVENT\SSSVS2,SSS VENT 34.5/4.16 XFMR X-1 TEMP HIGH ,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/08,A,,,,,,
D,SSSVENT\SSSVS20,W20 N MAIN PLATFORM  FIV W2 TRACK,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/12,A,,,,,,
D,SSSVENT\SSSVS3,SSS VENT 12.47/4.16 XFMR X-2 TEMP HIGH ,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/09,A,,,,,,
D,SSSVENT\SSSVS4,SSS VENT 4.16/480 XFMR X-3 TEMP HIGH ,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/10,A,,,,,,
D,SSSVENT\SSSVS5,SSS VENT 480/120 XFMR X-4 TEMP HIGH ,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:31/11,A,,,,,,
D,SSSVENT\SSSVS6A,SSS VENT 4.16kV SOURCE NO1 UNDER VOLTAGE,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/0,A,,,,,,
D,SSSVENT\SSSVS6B,SSS VENT 4.16kV SOURCE NO1 OVRCURRENT GNDFAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/01,A,,,,,,
D,SSSVENT\SSSVS7A,SSS VENT 4.16kV SOURCE NO2 UNDER VOLTAGE,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/02,A,,,,,,
D,SSSVENT\SSSVS7B,SSS VENT 4.16kV SOURCE NO2 OVRCURRENT GNDFAULT,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/03,A,,,,,,
D,SSSVENT\SSSVS8,SSS VENT 4.16kV AUTO XFR INITIATED ,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/04,A,,,,,,
D,SSSVENT\SSSVS99,SSS VENT MAP ALARM TEST   ,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:33/02,A,,,,,,
D,SSSVENT\SSSVS9A,SSS VENT GENERATOR RUNNING,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/05,A,,,,,,
D,SSSVENT\SSSVS9B,SSS VENT GENERATOR TROUBLE  ,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:32/06,A,,,,,,
D,SSSXFRM1\LLOWFUEL,SSS 34.5KV X1 LIQUID LOW FUEL,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:400/10,A,,,,,,
D,SSSXFRM1\OILHOT,SSS 34.5KV X1 OIL HIGH TEMP,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:400/14,A,,,,,,
D,SSSXFRM1\PRESSRELIEF,SSS 34.5KV X1 PRESSURE RELIEF,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:400/11,A,,,,,,
D,SSSXFRM1\PRESSSW,SSS 34.5KV X1 PRESSURE SWITCH,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:400/12,A,,,,,,
D,SSSXFRM1\RAPRISERELAY,SSS 34.5KV X1 RAPID RISE RELAY,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:400/13,A,,,,,,
D,SSSXFRM1\TRIP,SSS 34.5KV X1 TRIP,F,D,*,T,F,,,,,,,,,,NORMAL,ALARM,NORMAL,,,W20HPC,N42:400/15,A,,,,,,
D,SWA\143LOCAL,SWA 1000VDC SWITCHGEAR IN LOCAL CONTROL,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,HS_143_LOCAL,F,,,,,,
D,SWA\243LOCAL,SWA 34.5KV SWITCHGEAR IN LOCAL CONTROL,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,HS_243_LOCAL,F,,,,,,
D,SWA\480V_LOSS_BACKUP_SRC,SWA LOSS OF 480V BACKUP SOURCE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,480V_LOSS_BACKUP_SRC,F,,,,,,
D,SWA\480V_LOSS_PRIMARY_SRC,SWA LOSS OF 480V PRIMARY SOURCE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,480V_LOSS_PRIMARY_SRC,F,,,,,,
D,SWA\AC_HOUSE_1_HVAC_PWR_FAIL,SWA AC HOUSE LOSS OF VENTILATION,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,AC_HOUSE_1_HVAC_PWR_FAIL,F,,,,,,
D,SWA\AC_HOUSE_HIGH_TMP_ALM,SWA AC HOUSE HIGH TEMP ALARM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,AC_HOUSE_HIGH_TMP_ALM,F,,,,,,
D,SWA\ATS_480VAC_BACKUP,SWA 480V ATS - SUPPLIED BY BACKUP SOURCE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,ATS_480VAC_BACKUP,F,,,,,,
D,SWA\ATS_IN_BYPASS_MODE,SWA ATS IN BYPASS MODE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,ATS_IN_BYPASS_MODE,F,,,,,,
D,SWA\AUX_XFMR_WINDING_HI_TEMP,SWA AUX X10 WINDING HIGH TEMP ALARM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,AUX_XFMR_WINDING_HI_TEMP,F,,,,,,
D,SWA\BATT_CHARGER_OFFLINE,SWA BATTERY CHARGER COMMUNICATION TROUBLE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BATT_CHARGER_OFFLINE,F,,,,,,
D,SWA\BATTERY_FAN_LOSS,SWA LOSS OF BATTERY AIR FLOW,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BATTERY_FAN_LOSS,F,,,,,,
D,SWA\BC01_AC_IN_FAIL_ALM,SWA BATTERY CHARGER AC INPUT FAILURE ALARM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BC01_AC_IN_FAIL_ALM,F,,,,,,
D,SWA\BC01_BATT_OVERTMP_SWITCH,SWA BATTERY OVER TEMPERATURE ALARM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BC01_BATT_OVERTMP_SWITCH,F,,,,,,
D,SWA\BC01_BATT_VOLT_PROB_ALARM,SWA BATTERY SYSTEM VOLTAGE PROBLEM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BC01_BATT_VOLT_PROB_ALARM,F,,,,,,
D,SWA\BC01_DC_OUT_FAIL_ALM,SWA BATTERY CHARGER DC OUTPUT FAILURE ALARM,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BC01_DC_OUT_FAIL_ALM,F,,,,,,
D,SWA\BC01_NEG_GND_FAULT_ALM,SWA BATTERY SYSTEM NEGATIVE GROUND FAULT DETECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BC01_NEG_GND_FAULT_ALM,F,,,,,,
D,SWA\BC01_POS_GND_FAULT_ALM,SWA BATTERY SYSTEM POSITIVE GROUND FAULT DETECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BC01_POS_GND_FAULT_ALM,F,,,,,,
D,SWA\BKR_252_1_CONN_POS,SWA H01 POSITION - CONNECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_1_CONN_POS,F,,,,,,
D,SWA\BKR_252_1_LINE_UNDERVOLT,SWA H01 LINE UNDERVOLTAGE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_1_LINE_UNDERVOLT,F,,,,,,
D,SWA\BKR_252_1_MUXED_OC_TRIP,SWA H01 IPR OVERCURRENT TRIPPED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_1_MUXED_OC_TRIP,F,,,,,,
D,SWA\BKR_252_1_TEST_POS,SWA H01 POSITION - TEST,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_1_TEST_POS,F,,,,,,
D,SWA\BKR_252_1_UNDERVOLT,SWA CONTROL POWER TROUBLE - 34.5KV SWITCHGEAR H01,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_1_UNDERVOLT,F,,,,,,
D,SWA\BKR_252_2_CONN_POS,SWA H02 POSITION - CONNECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_2_CONN_POS,F,,,,,,
D,SWA\BKR_252_2_LINE_UNDERVOLT,SWA H02 LINE UNDERVOLTAGE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_2_LINE_UNDERVOLT,F,,,,,,
D,SWA\BKR_252_2_MUXED_OC_TRIP,SWA H02 IPR OVERCURRENT TRIPPED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_2_MUXED_OC_TRIP,F,,,,,,
D,SWA\BKR_252_2_TEST_POS,SWA H02 POSITION - TEST,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_2_TEST_POS,F,,,,,,
D,SWA\BKR_252_2_UNDERVOLT,SWA CONTROL POWER TROUBLE - 34.5KV SWITCHGEAR H02,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_2_UNDERVOLT,F,,,,,,
D,SWA\BKR_252_8_CONN_POS,SWA H08 POSITION - CONNECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_8_CONN_POS,F,,,,,,
D,SWA\BKR_252_8_TEST_POS,SWA H08 POSITION - TEST,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_8_TEST_POS,F,,,,,,
D,SWA\BKR_252_8_UNDERVOLT,SWA CONTROL POWER TROUBLE - 34.5KV SWITCHGEAR H08,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,BKR_252_8_UNDERVOLT,F,,,,,,
D,SWA\D01\I_C,SWA_BKR_172_1_CLOSED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD01_CLOSED,F,,,,,,
D,SWA\D01\I_T,SWA_BKR_172_1_OPENED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD01_OPENED,F,,,,,,
D,SWA\D01\O_C,SWA_BKR_172_1_CLOSE,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD01_CLOSE,F,,,,,,
D,SWA\D01\O_T,SWA_BKR_172_1_OPEN,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD01_OPEN,F,,,,,,
D,SWA\D01_CONN_POS,SWA D01 POSITION - CONNECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D01_CONN_POS,F,,,,,,
D,SWA\D01_DISCONNECT_POSITION,SWA D01 POSITION - DISCONNECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D01_DISCONNECT_POSITION,F,,,,,,
D,SWA\D01_PWR_FAIL,SWA D01 CONTROL POWER FAILURE,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D01_PWR_FAIL,F,,,,,,
D,SWA\D01_REV_CURR_TRP,SWA D01 REVERSE CURRENT TRIP,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D01_REV_CURR_TRP,F,,,,,,
D,SWA\D01_TEST_POS,SWA D01 POSITION - TEST,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D01_TEST_POS,F,,,,,,
D,SWA\D02\I_C,SWA_BKR_172_2_CLOSED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD02_CLOSED,F,,,,,,
D,SWA\D02\I_T,SWA_BKR_172_2_OPENED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD02_OPENED,F,,,,,,
D,SWA\D02\O_C,SWA_BKR_172_2_CLOSE,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD02_CLOSE,F,,,,,,
D,SWA\D02\O_T,SWA_BKR_172_2_OPEN,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD02_OPEN,F,,,,,,
D,SWA\D02_PWR_FAIL,SWA D02 LOSS OF CONTROL POWER,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D02_PWR_FAIL,F,,,,,,
D,SWA\D03\I_C,SWA_BKR_172_3_CLOSED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD03_CLOSED,F,,,,,,
D,SWA\D03\I_T,SWA_BKR_172_3_OPENED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD03_OPENED,F,,,,,,
D,SWA\D03\O_C,SWA_BKR_172_3_CLOSE,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD03_CLOSE,F,,,,,,
D,SWA\D03\O_T,SWA_BKR_172_3_OPEN,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD03_OPEN,F,,,,,,
D,SWA\D03_PWR_FAIL,SWA D03 LOSS OF CONTROL POWER,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D03_PWR_FAIL,F,,,,,,
D,SWA\D04\I_C,SWA_BKR_172_4_CLOSED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD04_CLOSED,F,,,,,,
D,SWA\D04\I_T,SWA_BKR_172_4_OPENED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD04_OPENED,F,,,,,,
D,SWA\D04\O_C,SWA_BKR_172_4_CLOSE,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD04_CLOSE,F,,,,,,
D,SWA\D04\O_T,SWA_BKR_172_4_OPEN,F,D,*,F,F,,,,,,,,,,OFF,ON,OFF,,,SWA,SWAD04_OPEN,F,,,,,,
D,SWA\D04_CONN_POS,SWA D04 POSITION - CONNECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D04_CONN_POS,F,,,,,,
D,SWA\D04_DISCONNECT_POSITION,SWA D04 POSITION - DISCONNECTED,F,D,*,T,F,,,,,,,,,,OFF,ON,OFF,,,SWA,D04_DISCONNECT_POSITION,F,,,,,,
